EmployeeID,Username,FirstName,LastName,Email,HireDate,Age,Gender,Phone,Site,Role,Department,ShiftID,ShiftDate,HoursWorked,OreExtracted,OreType,Incident,SafetyScore
425,eve_davis_417,Eve,Davis,eve_davis_417@miningco.com,2019-10-03,55.0,F,(485)632-9303,Mine D,Engineer,Maintenance,2150.0,2020-12-23,9.0,922.37,Iron,Major Accident,24.0
426,jack_jackson_241,Jack,Jackson,jack_jackson_241@miningco.com,2023-12-19,51.0,Other,(258)875-4736,Mine B,Engineer,Safety,2151.0,2024-01-13,5.0,981.05,Coal,Environmental,8.0
426,jack_jackson_241,Jack,Jackson,jack_jackson_241@miningco.com,2023-12-19,51.0,Other,(258)875-4736,Mine B,Engineer,Safety,2152.0,2023-12-20,8.0,964.79,Gold,Major Accident,99.0
426,jack_jackson_241,Jack,Jackson,jack_jackson_241@miningco.com,2023-12-19,,Other,(258)875-4736,Mine B,Engineer,Safety,2153.0,2024-01-31,7.0,258.1,Diamond,Major Accident,22.0
426,jack_jackson_241,Jack,Jackson,jack_jackson_241@miningco.com,2023-12-19,51.0,Other,,Mine B,Engineer,Safety,2154.0,2024-10-06,5.0,793.07,Coal,Minor Injury,
426,jack_jackson_241,Jack,Jackson,jack_jackson_241@miningco.com,2023-12-19,51.0,Other,(258)875-4736,Mine B,Engineer,Safety,2155.0,2025-09-24,9.0,532.4,Gold,None,54.0
426,jack_jackson_241,Jack,Jackson,jack_jackson_241@miningco.com,2023-12-19,51.0,Other,(258)875-4736,Mine B,Engineer,Safety,2156.0,2025-06-23,9.0,654.06,Copper,Major Accident,23.0
426,jack_jackson_241,Jack,Jackson,jack_jackson_241@miningco.com,2023-12-19,51.0,Other,(258)875-4736,Mine B,Engineer,Safety,2157.0,,9.0,223.22,Coal,None,48.0
426,jack_jackson_241,Jack,Jackson,jack_jackson_241@miningco.com,2023-12-19,51.0,Other,(258)875-4736,Mine B,Engineer,Safety,2158.0,2024-06-14,5.0,-126.08,Iron,Equipment Failure,66.0
426,,Jack,Jackson,jack_jackson_241@miningco.com,2023-12-19,51.0,Other,(258)875-4736,Mine B,Engineer,Safety,2159.0,2025-05-23,9.0,561.28,Copper,Major Accident,14.0
427,frank_white_200,Frank,White,frank_white_200@miningco.com,2017-08-24,41.0,Other,(213)563-8493,Mine E,,Maintenance,2160.0,2019-03-23,4.0,0.0,,Major Accident,15.0
427,frank_white_200,Frank,White,frank_white_200@miningco.com,2017-08-24,41.0,Other,(213)563-8493,Mine E,Miner,Maintenance,2161.0,,11.0,0.0,,Environmental,63.0
427,,Frank,White,frank_white_200@miningco.com,2017-08-24,41.0,Other,,Mine E,Miner,Maintenance,2162.0,2019-03-24,,28.57,Diamond,None,56.0
427,frank_white_200,Frank,White,frank_white_200@miningco.com,2017-08-24,41.0,Other,(213)563-8493,Mine E,Miner,Maintenance,2163.0,2018-08-01,4.0,945.13,Iron,Equipment Failure,87.0
427,frank_white_200,Frankx,Whitetypo,frank_white_200@miningco.com,2017-08-24,41.0,Other,(213)563-8493,Mine E,Miner,Maintenance,2164.0,2018-05-23,9.0,0.0,,Minor Injury,24.0
427,frank_white_200,Frank,White,frank_white_200@miningco.com,,41.0,Other,(213)563-8493,Mine E,Miner,Maintenance,2165.0,2017-10-30,10.0,0.0,,None,24.0
427,frank_white_200,Frank,White,frank_white_200@miningco.com,2017-08-24,41.0,Other,,Mine E,Miner,Maintenance,2166.0,2017-10-12,10.0,594.24,Coal,Minor Injury,6.0
427,frank_white_200,Frank,White,frank_white_200@miningco.com,2017-08-24,41.0,Other,(213)563-8493,Mine E,Miner,Maintenance,2167.0,2017-10-20,8.0,611.57,Coal,Minor Injury,41.0
427,frank_white_200,Frank,White,frank_white_200@miningco.com,2017-08-24,41.0,Other,(213)563-8493,Mine E,Miner,Maintenance,2168.0,2018-11-20,5.0,676.73,Coal,Minor Injury,96.0
428,eve_harris_345,Eve,Harris,eve_harris_345@miningco.com,2023-09-18,42.0,M,(942)837-9280,Mine C,Safety Officer,Safety,2169.0,2024-02-04,5.0,516.35,Iron,Minor Injury,86.0
428,eve_harris_345,Eve,Harris,eve_harris_345@miningco.com,2023-09-18,42.0,M,(942)837-9280,Mine C,Safety Officer,Safety,2170.0,2024-01-18,12.0,304.18,Iron,Equipment Failure,18.0
428,eve_harris_345,Eve,Harris,eve_harris_345@miningco.com,2023-09-18,42.0,M,(942)837-9280,Mine C,Safety Officer,Safety,2171.0,2024-01-27,6.0,305.39,Iron,None,72.0
428,eve_harris_345,Eve,Harris,eve_harris_345@miningco.com,2023-09-18,42.0,M,(942)837-9280,Mine C,Safety Officer,Safety,2172.0,2024-11-25,12.0,97.23,Diamond,None,18.0
429,olivia_moore_874,Olivia,Moore,olivia_moore_874@miningco.com,2022-11-19,49.0,F,(869)599-2308,Mine D,Safety Officer,Safety,2173.0,2023-12-19,12.0,488.8,Copper,Equipment Failure,24.0
429,olivia_moore_874,Olivia,Moore,olivia_moore_874@miningco.com,2022-11-19,49.0,F,(869)599-2308,Mine D,Safety Officer,Safety,2174.0,2023-12-20,5.0,0.0,,,46.0
429,olivia_moore_874,Olivia,Moore,olivia_moore_874@miningco.com,2022-11-19,49.0,F,(869)599-2308,Mine D,Safety Officer,Safety,2175.0,2024-02-20,9.0,559.06,Copper,Equipment Failure,92.0
429,olivia_moore_874,Olivia,Moore,olivia_moore_874@miningco.com,2022-11-19,49.0,F,(869)599-2308,Mine D,Safety Officer,Safety,2176.0,2024-01-24,10.0,717.53,Iron,Environmental,2.0
429,olivia_moore_874,Olivia,Moore,olivia_moore_874@miningco.com,2022-11-19,49.0,,(869)599-2308,Mine D,Safety Officer,Safety,2177.0,2023-04-26,7.0,900.87,Copper,None,30.0
429,olivia_moore_874,Olivia,Moore,olivia_moore_874@miningco.com,2022-11-19,49.0,F,(869)599-2308,Mine D,Safety Officer,Safety,2178.0,2024-11-09,6.0,22.9,Iron,Major Accident,77.0
430,,Ryan,Wilson,ryan_wilson_257@miningco.com,,57.0,F,(798)915-7427,Mine D,Engineer,Maintenance,2179.0,2016-10-13,11.0,0.0,,None,37.0
430,ryan_wilson_257,Ryan,Wilson,ryan_wilson_257@miningco.com,2016-05-03,57.0,F,(798)915-7427,Mine D,Engineer,Maintenance,2180.0,2018-03-03,10.0,268.65,Copper,Environmental,56.0
430,ryan_wilson_257,Ryan,Wilson,ryan_wilson_257@miningco.com,2016-05-03,57.0,F,(798)915-7427,Mine D,Engineer,Maintenance,2181.0,2017-08-14,11.0,802.4,Coal,Environmental,72.0
430,ryan_wilson_257,Ryan,Wilson,ryan_wilson_257@miningco.com,2016-05-03,57.0,F,(798)915-7427,Mine D,Engineer,Maintenance,2182.0,2016-10-06,6.0,884.44,Coal,None,32.0
431,charlie_johnson_833,Charlie,Johnsontypo,charlie_johnson_833@miningco.com,2017-05-23,53.0,Other,(578)877-1144,Mine C,Miner,Maintenance,2183.0,2018-04-14,9.0,193.55,,Major Accident,15.0
432,frank_davis_407,Frank,Davis,frank_davis_407@miningco.com,2021-11-15,52.0,M,(564)764-5799,Mine E,Engineer,Safety,2184.0,2022-08-05,5.0,701.76,Iron,Minor Injury,79.0
432,frank_davis_407,Frank123,Davistypo,frank_davis_407@miningco.com,2021-11-15,52.0,M,(564)764-5799,Mine E,Engineer,Safety,2185.0,2023-05-20,,574.58,Copper,Minor Injury,58.0
432,frank_davis_407,Frank,Davis,frank_davis_407@miningco.com,2021-11-15,52.0,M,(564)764-5799,Mine E,Engineer,Safety,2186.0,2022-10-27,6.0,0.0,,None,53.0
432,frank_davis_407,Frank,Davis,frank_davis_407@miningco.com,2021-11-15,52.0,M,(564)764-5799,Mine E,Engineer,Safety,2187.0,2022-06-17,8.0,368.31,Iron,Minor Injury,62.0
432,frank_davis_407,Frank,Davis,frank_davis_407@miningco.com,2021-11-15,,M,(564)764-5799,Mine E,Engineer,Safety,2188.0,2023-07-31,7.0,153.4,Diamond,Major Accident,68.0
432,,Frank,Davis,frank_davis_407@miningco.com,2021-11-15,52.0,M,(564)764-5799,Mine E,Engineer,Safety,2189.0,2022-07-21,5.0,616.15,Gold,None,15.0
433,grace_anderson_846,Grace,Anderson,grace_anderson_846@miningco.com,2017-11-28,61.0,Other,(750)229-9021,Mine D,Engineer,Operations,2190.0,2018-07-05,11.0,172.19,Gold,Equipment Failure,-10.0
433,grace_anderson_846,Grace,Anderson,grace_anderson_846@miningco.com,2017-11-28,61.0,Other,(750)229-9021,Mine D,Engineer,Operations,,2018-08-04,11.0,238.15,Gold,Minor Injury,
433,grace_anderson_846,Grace,Anderson,grace_anderson_846@miningco.com,2017-11-28,61.0,Other,(750)229-9021,Mine D,Engineer,Operations,2192.0,2018-07-02,9.0,0.0,,Environmental,22.0
433,grace_anderson_846,Grace,Anderson,grace_anderson_846@miningco.com,2017-11-28,61.0,Other,(750)229-9021,Mine D,Engineer,,2193.0,2018-01-30,,405.03,Coal,None,2.0
433,grace_anderson_846,Grace,Anderson,grace_anderson_846@miningco.com,2017-11-28,61.0,Other,(750)229-9021,Mine D,Engineer,Operations,2194.0,2019-02-21,8.0,0.0,,Equipment Failure,19.0
433,grace_anderson_846,Grace,Anderson,grace_anderson_846@miningco.com,2017-11-28,61.0,Other,(750)229-9021,Mine D,Engineer,,2195.0,2019-08-02,7.0,254.57,Coal,None,89.0
433,grace_anderson_846,Grace,Anderson,grace_anderson_846@miningco.com,2017-11-28,61.0,Other,(750)229-9021,Mine D,Engineer,Operations,2196.0,2019-03-30,12.0,895.93,Diamond,Minor Injury,69.0
433,grace_anderson_846,Grace,Anderson,grace_anderson_846@miningco.com,2017-11-28,61.0,Other,(750)229-9021,Mine D,Engineer,Operations,2197.0,2019-04-12,11.0,547.33,Iron,Minor Injury,96.0
434,eve_taylor_264,Eve,Taylor,eve_taylor_264@miningco.com,2017-12-27,46.0,F,(871)625-1551,Mine D,Technician,Operations,2198.0,2019-02-02,8.0,98.11,Iron,Equipment Failure,11.0
434,eve_taylor_264,Eve,Taylor,eve_taylor_264@miningco.com,2017-12-27,46.0,F,(871)625-1551,Mine D,Technician,Operations,2199.0,2018-09-25,4.0,103.97,Iron,Equipment Failure,8.0
434,eve_taylor_264,Eve,Taylor,eve_taylor_264@miningco.com,2017-12-27,46.0,F,(871)625-1551,Mine D,Technician,Operations,2200.0,2019-03-22,10.0,346.51,Gold,Major Accident,74.0
435,charlie_brown_545,Charlie,Brown,charlie_brown_545@miningco.com,2021-04-05,61.0,M,(360)227-2132,Mine D,Miner,Administration,2201.0,2022-10-10,11.0,832.68,,Equipment Failure,8.0
435,,Charlie,Brown,charlie_brown_545@miningco.com,2021-04-05,61.0,M,(360)227-2132,Mine D,Miner,Administration,2202.0,2022-12-20,12.0,513.8,Diamond,None,70.0
435,charlie_brown_545,Charlie,Browntypo,charlie_brown_545@miningco.com,2021-04-05,61.0,M,(360)227-2132,Mine D,Miner,Administration,2203.0,2022-08-14,9.0,133.02,Iron,Environmental,88.0
435,charlie_brown_545,Charlie,Brown,charlie_brown_545@miningco.com,2021-04-05,61.0,M,(360)227-2132,Mine D,Miner,Administration,2204.0,2022-04-11,11.0,0.0,,Environmental,28.0
435,charlie_brown_545,Charlie,Brown,charlie_brown_545@miningco.com,2021-04-05,61.0,M,(360)227-2132,Mine D,Miner,Administration,2205.0,2022-05-22,11.0,246.05,Copper,None,17.0
435,charlie_brown_545,Charlie,Brown,charlie_brown_545@miningco.com,2021-04-05,61.0,M,(360)227-2132,Mine D,Miner,Administration,2206.0,2022-11-29,9.0,149.43,Copper,None,80.0
435,charlie_brown_545,Charlie,Brown,charlie_brown_545@miningco.com,2021-04-05,61.0,,(360)227-2132,Mine D,Miner,Administration,2207.0,2022-07-13,10.0,502.17,Coal,Major Accident,
435,charlie_brown_545,Charlie,Brown,charlie_brown_545@miningco.com,2021-04-05,61.0,M,(360)227-2132,Mine D,Miner,Administration,2208.0,2021-06-02,11.0,575.08,Diamond,None,40.0
436,olivia_davis_341,Olivia,Davis,olivia_davis_341@miningco.com,2016-01-21,65.0,M,(472)760-7256,Mine D,Supervisor,Exploration,,,,,,,
437,frank_thomas_182,Frank,Thomas,frank_thomas_182@miningco.com,2020-03-18,44.0,Other,(455)685-3591,Mine A,Supervisor,Safety,2209.0,2021-05-21,12.0,85.81,Copper,Environmental,32.0
437,frank_thomas_182,Frank,Thomas,frank_thomas_182@miningco.com,2020-03-18,44.0,Other,(455)685-3591,Mine A,Supervisor,Safety,2210.0,2021-06-02,5.0,229.63,Copper,Environmental,52.0
437,frank_thomas_182,Frankx,Thomas,frank_thomas_182@miningco.com,2020-03-18,44.0,Other,(455)685-3591,Mine A,Supervisor,,2211.0,2020-03-22,10.0,388.08,Iron,Major Accident,18.0
437,frank_thomas_182,Frank,Thomas,frank_thomas_182@miningco.com,2020-03-18,44.0,Other,(455)685-3591,Mine A,Supervisor,Safety,2212.0,2022-02-25,9.0,443.95,Coal,Minor Injury,75.0
437,frank_thomas_182,Frank,Thomas,frank_thomas_182@miningco.com,2020-03-18,44.0,Other,(455)685-3591,Mine A,Supervisor,Safety,2213.0,2021-07-17,12.0,103.8,Copper,Environmental,81.0
437,frank_thomas_182,Frank,Thomas,frank_thomas_182@miningco.com,2020-03-18,44.0,,(455)685-3591,Mine A,Supervisor,Safety,2214.0,2020-04-07,5.0,677.32,Gold,Major Accident,3.0
437,frank_thomas_182,Frank!,Thomas,frank_thomas_182@miningco.com,2020-03-18,44.0,Other,(455)685-3591,Mine A,Supervisor,Safety,2215.0,2021-04-17,10.0,272.62,Gold,,41.0
437,,Frank,Thomas,frank_thomas_182@miningco.com,2020-03-18,44.0,Other,(455)685-3591,Mine A,Supervisor,Safety,2216.0,2021-04-29,7.0,461.25,Iron,Major Accident,7.0
438,leo_jackson_880,Leo,Jackson,,2017-04-12,55.0,Other,(399)114-9908,Mine D,Supervisor,Exploration,2217.0,2018-05-06,11.0,261.55,Diamond,Minor Injury,56.0
438,leo_jackson_880,Leo,Jackson,leo_jackson_880@miningco.com,,55.0,Other,(399)114-9908,Mine D,Supervisor,Exploration,2218.0,2017-08-17,4.0,804.68,Diamond,Major Accident,70.0
438,leo_jackson_880,Leo,Jackson,leo_jackson_880@miningco.com,2017-04-12,55.0,Other,(399)114-9908,Mine D,Supervisor,Exploration,2219.0,2018-12-21,5.0,227.83,Iron,Major Accident,71.0
438,leo_jackson_880,Leo ,Jackson,leo_jackson_880@miningco.com,2017-04-12,55.0,Other,(399)114-9908,Mine D,Supervisor,Exploration,2220.0,2017-10-26,9.0,675.51,Gold,Environmental,19.0
439,ryan_jackson_410,Ryan,Jackson,ryan_jackson_410@miningco.com,2021-03-23,56.0,Other,(212)113-1284,Mine D,Supervisor,Operations,2221.0,2022-06-15,12.0,55.23,Diamond,Environmental,77.0
440,jack_davis_200,Jack,Davis,jack_davis_200@miningco.com,2016-11-06,33.0,M,(858)381-4553,Mine D,Technician,Safety,2222.0,2018-03-04,10.0,375.49,Iron,Major Accident,12.0
441,quinn_moore_660,Quinn,Moore,quinn_moore_660@miningco.com,2021-11-23,33.0,F,(460)783-1033,Mine D,Technician,Exploration,2223.0,2023-03-03,8.0,181.07,Coal,Minor Injury,37.0
441,quinn_moore_660,Quinn,Moore,quinn_moore_660@miningco.com,2021-11-23,33.0,F,(460)783-1033,Mine D,Technician,Exploration,,2022-11-23,6.0,36.97,Coal,Major Accident,78.0
441,quinn_moore_660,Quinn,Moore,quinn_moore_660@miningco.com,2021-11-23,33.0,F,(460)783-1033,Mine D,Technician,Exploration,2225.0,2023-08-07,10.0,-537.67,Diamond,Major Accident,6.0
442,noah_rodriguez_434,Noah,Rodriguez,noah_rodriguez_434@miningco.com,2016-07-22,43.0,F,(814)106-4371,Mine D,Technician,Operations,2226.0,2016-11-01,12.0,,Gold,Equipment Failure,77.0
442,noah_rodriguez_434,Noah,Rodriguez,noah_rodriguez_434@miningco.com,2016-07-22,43.0,F,(814)106-4371,Mine D,Technician,Operations,2227.0,2017-11-02,4.0,642.76,Gold,Major Accident,59.0
442,noah_rodriguez_434,Noah,Rodriguez,noah_rodriguez_434@miningco.com,2016-07-22,43.0,F,,Mine D,Technician,Operations,2228.0,2017-01-26,,749.8,,Equipment Failure,83.0
442,noah_rodriguez_434,Noah,Rodriguez,noah_rodriguez_434@miningco.com,2016-07-22,43.0,F,(814)106-4371,Mine D,Technician,Operations,2229.0,2017-01-20,7.0,-0.0,,None,27.0
443,frank_taylor_132,Frank,Taylor,frank_taylor_132@miningco.com,2018-11-29,47.0,F,(692)904-3178,Mine C,Engineer,Exploration,2230.0,2020-02-27,6.0,426.1,Diamond,Equipment Failure,54.0
443,frank_taylor_132,Frank,Taylor,frank_taylor_132@miningco.com,2018-11-29,47.0,F,(692)904-3178,Mine C,Engineer,Exploration,2231.0,2020-10-25,11.0,223.24,Copper,Major Accident,98.0
443,frank_taylor_132,Frank,Taylor,frank_taylor_132@miningco.com,2018-11-29,157.0,F,(692)904-3178,Mine C,Engineer,Exploration,2232.0,2019-11-27,6.0,637.03,Copper,Equipment Failure,85.0
443,frank_taylor_132,Frank,Taylor,frank_taylor_132@miningco.com,2018-11-29,47.0,F,(692)904-3178,Mine C,Engineer,Exploration,2233.0,2020-01-17,5.0,235.84,Gold,None,76.0
443,frank_taylor_132,Frank,Taylor,frank_taylor_132@miningco.com,2018-11-29,47.0,F,(692)904-3178,Mine C,Engineer,Exploration,2234.0,2019-04-24,6.0,113.14,Diamond,Environmental,1.0
443,frank_taylor_132,Frank,Taylor,frank_taylor_132@miningco.com,2018-11-29,47.0,,(692)904-3178,Mine C,Engineer,Exploration,2235.0,2019-06-13,11.0,0.0,,Equipment Failure,92.0
443,frank_taylor_132,Frank,Taylor,frank_taylor_132@miningco.com,2018-11-29,47.0,F,(692)904-3178,Mine C,Engineer,Exploration,2236.0,2019-06-10,9.0,518.21,Iron,Major Accident,10.0
443,frank_taylor_132,,Taylor,frank_taylor_132@miningco.com,2018-11-29,47.0,F,(692)904-3178,Mine C,Engineer,Exploration,2237.0,2019-12-27,11.0,835.07,Coal,Major Accident,27.0
444,leo_white_418,Leo,White,leo_white_418miningco.com,2022-05-29,29.0,M,(839)649-3679,Mine E,Safety Officer,Maintenance,2238.0,2023-07-05,8.0,822.8,Coal,Major Accident,49.0
444,leo_white_418,Leo,,leo_white_418@miningco.com,2022-05-29,29.0,M,(839)649-3679,Mine E,Safety Officer,Maintenance,2239.0,2022-10-01,10.0,805.13,Copper,,12.0
444,leo_white_418,Leo,White,leo_white_418@miningco.com,2022-05-29,29.0,M,(839)649-3679,Mine E,Safety Officer,Maintenance,2240.0,2022-09-29,10.0,632.17,Iron,None,38.0
444,leo_white_418,Leo,White,leo_white_418@miningco.com,2022-05-29,29.0,M,(839)649-3679,Mine E,Safety Officer,Maintenance,2241.0,2022-07-05,7.0,0.0,,Major Accident,17.0
444,leo_white_418,Leo,White,leo_white_418@miningco.com,2022-05-29,29.0,M,(839)649-3679,Mine E,Safety Officer,Maintenance,2242.0,2022-08-13,10.0,60.59,Diamond,Equipment Failure,54.0
445,leo_martin_83,Leo,Martin,leo_martin_83@miningco.com,2021-01-11,30.0,Other,(215)685-3755,Mine A,Safety Officer,Exploration,2243.0,2021-11-22,6.0,537.94,Coal,None,92.0
446,leo_johnson_944,Leo,Johnson,leo_johnson_944@miningco.com,2016-07-16,33.0,Other,(996)609-3313,Mine E,Miner,Exploration,2244.0,2018-04-17,6.0,112.29,Iron,Equipment Failure,67.0
446,leo_johnson_944,Leo,Johnson,leo_johnson_944@miningco.com,2016-07-16,33.0,Other,(996)609-3313,Mine E,Miner,Exploration,2245.0,2018-03-02,4.0,0.0,,None,22.0
447,jane_davis_692,Jane,Davis,jane_davis_692@miningco.com,2017-11-02,61.0,M,(405)904-6146,Mine D,Engineer,Safety,2246.0,2018-08-10,5.0,286.1,Coal,Equipment Failure,88.0
447,jane_davis_692,Jane,Davis,jane_davis_692@miningco.com,2017-11-02,61.0,M,(405)904-6146,Mine D,Engineer,Safety,2247.0,2018-11-04,8.0,0.0,,Major Accident,42.0
447,jane_davis_692,Jane,Davis,,2017-11-02,61.0,M,(405)904-6146,Mine D,Engineer,Safety,2248.0,2019-07-05,12.0,959.47,Iron,Major Accident,80.0
447,jane_davis_692,Jane,Davis,jane_davis_692@miningco.com,2017-11-02,61.0,M,(405)904-6146,Mine D,Engineer,,2249.0,2019-07-29,10.0,847.24,Iron,Major Accident,38.0
447,jane_davis_692,,Davis,,2017-11-02,61.0,M,(405)904-6146,Mine D,Engineer,Safety,2250.0,2019-05-02,9.0,151.44,Coal,Environmental,71.0
447,jane_davis_692,Jane,Davis,jane_davis_692@miningco.com,2017-11-02,61.0,M,(405)904-6146,Mine D,,Safety,2251.0,2019-07-25,6.0,746.26,Diamond,Environmental,95.0
447,jane_davis_692,Jane,Davis,jane_davis_692@miningco.com,2017-11-02,61.0,M,(405)904-6146,Mine D,Engineer,Safety,2252.0,2019-05-31,10.0,665.76,Coal,Environmental,96.0
447,jane_davis_692,Jane,Davis,jane_davis_692@miningco.com,2017-11-02,61.0,M,(405)904-6146,Mine D,Engineer,Safety,2253.0,2019-02-23,10.0,368.44,Copper,Minor Injury,86.0
448,eve_harris_121,Eve,Harris,eve_harris_121@miningco.com,2023-05-29,64.0,M,(238)406-2277,Mine B,Miner,Exploration,,2024-08-08,7.0,602.05,Copper,Environmental,50.0
448,eve_harris_121,Eve,Harris,eve_harris_121@miningco.com,,64.0,M,(238)406-2277,Mine B,Miner,Exploration,2255.0,2024-08-05,11.0,53.94,Gold,Equipment Failure,97.0
448,eve_harris_121,Eve,Harris,eve_harris_121@miningco.com,2023-05-29,64.0,M,(238)406-2277,Mine B,Miner,Exploration,2256.0,2024-09-05,8.0,973.4,Gold,Minor Injury,11.0
449,mia_thomas_506,Mia,Thomas,mia_thomas_506@miningco.com,2021-11-18,58.0,M,(719)403-3813,Mine E,Safety Officer,Operations,2257.0,2023-03-13,11.0,0.0,,Environmental,36.0
449,mia_thomas_506,Miax,Thomas,mia_thomas_506@miningco.com,2021-11-18,58.0,M,(719)403-3813,Mine E,Safety Officer,Operations,2258.0,2022-06-26,5.0,15.71,Diamond,None,110.0
449,,Mia,Thomas,mia_thomas_506@miningco.com,2021-11-18,58.0,M,(719)403-3813,Mine E,Safety Officer,Operations,2259.0,2023-02-26,10.0,158.72,Diamond,Environmental,10.0
449,mia_thomas_506,Mia,Thomas,mia_thomas_506@miningco.com,2021-11-18,58.0,M,(719)403-3813,Mine E,Safety Officer,Operations,2260.0,,6.0,286.12,Gold,Equipment Failure,29.0
449,mia_thomas_506,Mia,Thomas,mia_thomas_506@miningco.com,2021-11-18,58.0,M,(719)403-3813,Mine E,Safety Officer,Operations,2261.0,2022-06-16,10.0,433.2,Diamond,Equipment Failure,37.0
449,mia_thomas_506,Mia!,Thomas,mia_thomas_506@miningco.com,2021-11-18,58.0,M,(719)403-3813,Mine E,Safety Officer,Operations,2262.0,2022-12-19,6.0,503.86,Gold,Environmental,44.0
450,john_anderson_451,,Anderson,john_anderson_451@miningco.com,2016-05-20,31.0,F,(288)497-6012,Mine E,Technician,Administration,2263.0,2016-06-02,11.0,913.83,Diamond,Minor Injury,
450,john_anderson_451,John,Anderson,john_anderson_451@miningco.com,2016-05-20,31.0,F,(288)497-6012,Mine E,,Administration,2264.0,2016-12-19,12.0,335.69,Diamond,Equipment Failure,99.0
450,john_anderson_451,John,Anderson,john_anderson_451@miningco.com,2016-05-20,31.0,F,(288)497-6012,Mine E,Technician,Administration,2265.0,2016-06-07,9.0,186.35,Coal,Environmental,43.0
450,john_anderson_451,John,Anderson,john_anderson_451@miningco.com,2016-05-20,31.0,F,(288)497-6012,Mine E,Technician,Administration,2266.0,2017-09-06,7.0,213.64,Coal,Equipment Failure,4.0
450,john_anderson_451,John,Anderson,john_anderson_451@miningco.com,2016-05-20,31.0,F,(288)497-6012,Mine E,,Administration,2267.0,2016-09-10,5.0,,,Environmental,90.0
450,john_anderson_451,John,Anderson,john_anderson_451@miningco.com,2016-05-20,31.0,F,(288)497-6012,Mine E,Technician,Administration,2268.0,2016-11-13,6.0,731.33,Iron,None,55.0
451,eve_taylor_506,Eve,Taylor,eve_taylor_506@miningco.com,2023-04-02,30.0,M,(357)309-7321,Mine D,Technician,Administration,2269.0,2024-04-25,4.0,0.0,,Equipment Failure,46.0
451,eve_taylor_506,Eve,Taylor,eve_taylor_506@miningco.com,2023-04-02,30.0,M,(357)309-7321,Mine D,Technician,Administration,2270.0,2024-03-20,10.0,0.0,,Minor Injury,66.0
451,eve_taylor_506,Eve,Taylor,,2023-04-02,30.0,M,(357)309-7321,Mine D,Technician,Administration,2271.0,2024-02-25,11.0,739.19,Coal,None,57.0
451,eve_taylor_506,Eve,Taylor,eve_taylor_506@miningco.com,2023-04-02,30.0,M,(357)309-7321,Mine D,Technician,Administration,,2024-12-02,7.0,937.05,Copper,Environmental,74.0
451,eve_taylor_506,Eve,Taylor,eve_taylor_506@miningco.com,2023-04-02,30.0,M,(357)309-7321,Mine D,Technician,Administration,2273.0,2024-04-18,9.0,643.43,Gold,None,63.0
451,eve_taylor_506,Eve,Taylor,eve_taylor_506@miningco.com,2023-04-02,30.0,M,(357)309-7321,Mine D,Technician,Administration,2274.0,2024-09-04,7.0,187.44,Coal,None,47.0
451,,Eve,Taylor,eve_taylor_506@miningco.com,2023-04-02,30.0,M,(357)309-7321,Mine D,Technician,Administration,2275.0,2023-08-17,11.0,0.0,,Major Accident,110.0
451,eve_taylor_506,Eve,Taylor,eve_taylor_506@miningco.com,2023-04-02,30.0,M,(357)309-7321,Mine D,Technician,Administration,2276.0,2024-03-12,6.0,0.0,,Equipment Failure,13.0
452,ryan_taylor_797,Ryan,Taylor,ryan_taylor_797@miningco.com,2022-10-10,38.0,M,(887)211-5770,Mine B,Supervisor,Maintenance,2277.0,2023-09-22,9.0,0.0,,Major Accident,60.0
452,ryan_taylor_797,Ryan,Taylor,ryan_taylor_797@miningco.com,2022-10-10,38.0,M,(887)211-5770,Mine B,Supervisor,Maintenance,2278.0,2024-10-08,12.0,0.0,,Major Accident,36.0
452,ryan_taylor_797,Ryan123,Taylor,ryan_taylor_797@miningco.com,2022-10-10,38.0,M,(887)211-5770,Mine B,Supervisor,Maintenance,2279.0,2024-03-26,7.0,351.32,Diamond,Minor Injury,42.0
452,ryan_taylor_797,Ryanx,Taylor,ryan_taylor_797@miningco.com,2022-10-10,38.0,M,(887)211-5770,Mine B,Supervisor,Maintenance,2280.0,2022-10-06,4.0,739.78,Diamond,Equipment Failure,87.0
452,ryan_taylor_797,Ryan,Taylor,ryan_taylor_797@miningco.com,2022-10-10,38.0,M,(887)211-5770,Mine B,Supervisor,Maintenance,2281.0,2024-10-02,7.0,956.06,Iron,Minor Injury,59.0
452,ryan_taylor_797,Ryan,Taylor,ryan_taylor_797@miningco.com,2022-10-10,38.0,M,(887)211-5770,Mine B,Supervisor,Maintenance,2282.0,2024-08-13,6.0,497.38,Copper,Environmental,60.0
452,ryan_taylor_797,Ryan,Taylortypo,ryan_taylor_797@miningco.com,2022-10-10,38.0,M,(887)211-5770,Mine B,Supervisor,Maintenance,2283.0,2023-06-17,9.0,55.17,Copper,Equipment Failure,39.0
452,ryan_taylor_797,Ryan,Taylor,invalid_email,2022-10-10,38.0,M,(887)211-5770,Mine B,Supervisor,Maintenance,2284.0,2023-07-01,11.0,840.54,Coal,Environmental,23.0
452,ryan_taylor_797,Ryan,Taylor,ryan_taylor_797@miningco.com,2022-10-10,38.0,M,(887)211-5770,Mine B,Supervisor,Maintenance,2285.0,2023-01-29,9.0,416.07,Gold,Equipment Failure,100.0
